ID,ID LATTES,ORIENTAÇÕES CONC. TCC,ORIENTACOES CONC. ESPECIALIZACAO,O.P MESTRADO CONC.,O.P MESTRADO AND.,O.P DOUTORADO CONC.,O.P DOUTORADO AND.,C.O MESTRADO CONC.,C.O MESTRADO AND.,C.O DOUTORADO CONC.,C.O DOUTORADO AND.,BOLSA PRODUTIVIDADE,PUB. TEC. E ART.,LIVROS ISBN,CAPÍTULOS ISBN,PUB. TRAB. EVENTOS,PATENTES,REGISTROS DE SW,ORIENTAÇÕES I.C,EVENTOS ORGANIZADOS,PUBLICAÇÕES CIENTÍFICAS,PI,Obs,Grande Área,Titulação,Unidade
1,15352555852293,0,0,0,0,0,0,0,0,0,0,,0,2,6,3,0,0,4,4,10,"102,98",,Ciências Humanas,Campus Petrolina,Campus Petrolina
2,303674862794540,2,13,8,2,0,0,1,0,0,0,,6,1,0,9,0,0,3,8,23,"225,56",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
3,93014121449327,20,0,10,6,0,3,1,0,0,0,,0,8,12,4,0,0,14,17,6,"286,39",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
4,4078587421353063,27,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,0,1,2,"112,79",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
5,4437285515355236,25,0,0,0,0,0,0,1,0,2,,0,0,2,0,0,0,1,0,18,"195,35",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
6,"9,46754306027828E+015",0,7,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,5,3,7,"82,19",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
7,818921260748338,26,0,0,2,0,0,0,0,0,0,,0,0,2,8,0,0,3,3,5,"140,91",,Ciências Sociais Aplicadas,Campus Caruaru,Campus Caruaru
8,7452475452740237,0,0,0,0,0,0,0,0,1,0,,0,1,6,0,0,0,8,0,3,"61,38",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
9,2776288240769301,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,"9,12",,Ciências Sociais Aplicadas,Campus Arcoverde,Campus Arcoverde
10,309510016707230,17,0,3,3,0,0,1,0,0,0,,0,0,3,1,0,0,1,13,13,"161,38",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
11,5640748214583434,6,0,0,0,0,0,0,0,0,0,,0,0,7,1,0,0,5,3,6,"83,21",,Ciências Exatas e da Terra,Campus Garanhuns,Campus Garanhuns
12,6475270087328331,0,12,0,0,0,0,1,0,0,0,,0,1,2,2,0,0,3,1,13,"136,5",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
13,6152592335669549,17,4,9,5,2,6,0,0,0,0,1,0,3,1,23,5,2,0,5,28,"439,11",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
14,5482409611323174,2,0,7,4,0,0,0,0,0,0,,0,2,1,8,0,0,8,1,4,"115,47",,Ciências Humanas,Escola Superior de Educação Física,Escola Superior de Educação Física
15,"9,11521085745195E+015",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
16,2764947055048487,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,6,2,4,"41,08",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
17,5110707042705139,12,2,2,1,1,5,2,0,0,0,,0,1,6,0,0,0,14,3,11,"212,75",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
18,"9,48191571914685E+015",18,1,1,2,0,0,1,0,0,0,,0,1,3,2,0,0,8,11,16,"212,35",,Ciências Biológicas,Campus Garanhuns,Campus Garanhuns
19,8923600075222352,0,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,6,3,25,"187,85",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
20,6656023775079472,16,0,2,1,1,3,1,0,2,0,,7,1,7,0,0,0,9,15,26,"266,85",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
21,4089661844410131,16,0,5,1,0,0,1,0,0,0,,0,1,5,0,0,0,1,4,11,"170,28",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
22,2605835094279826,16,1,0,0,0,0,0,1,0,0,,4,6,7,3,0,7,8,12,27,"271,56",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
23,934946620890424,0,0,3,2,0,0,4,2,0,0,,3,0,2,0,2,0,9,0,11,"139,1",,Ciências Biológicas,Campus Garanhuns,Campus Garanhuns
24,5325514481399023,15,0,6,2,5,3,0,0,0,0,1,0,0,0,0,0,0,3,3,15,"228,2",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
25,8655880498138115,3,8,6,6,8,4,0,0,1,0,,5,0,2,0,0,0,18,0,22,"309,93",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
26,8044960068577565,5,1,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,8,1,0,"42,02",,Ciências Humanas,Campus Petrolina,Campus Petrolina
27,"9,13812174638394E+015",1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,"52,92",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
28,"9,9627147997125E+015",27,0,0,0,0,0,0,0,0,0,,0,1,3,12,0,0,12,7,0,"139,37",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
29,2699892747432600,8,0,0,0,0,0,0,0,0,0,,0,0,4,4,0,0,0,1,14,"130,73",,Ciências da Saúde,Campus Ouricuri,Campus Ouricuri
30,7338874761603515,3,0,5,1,2,3,3,0,0,0,,9,1,3,0,0,0,8,0,37,"300,27",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
31,8811081041067973,5,1,2,1,2,3,0,0,0,2,,0,0,6,0,0,0,7,2,4,"113,17",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
32,591117147768438,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,"9,12",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
33,6583129971560365,14,0,0,0,0,0,0,0,0,0,,0,4,10,4,0,0,4,6,9,"161,32",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
34,5838836387486591,13,2,0,1,0,0,1,0,0,0,,2,0,3,0,0,0,13,4,14,"161,5",licença maternidade,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
35,5995038053040777,2,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,3,1,13,"93,42",,Ciências Biológicas,Campus Petrolina,Campus Petrolina
36,1544049611871827,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,1,14,"148,39",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
37,1375568180577579,0,0,7,2,0,0,0,0,0,0,,2,0,1,1,0,0,0,6,6,"67,68",,Multidisciplinar,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
38,6373207277345178,20,4,0,0,0,0,1,0,0,0,,0,2,10,0,0,0,5,9,12,"191,33",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
39,692786200822196,48,0,0,0,0,0,0,0,0,0,,0,0,2,3,0,0,4,0,7,"213,18",,Ciências Agrárias,Campus Petrolina,Campus Petrolina
40,8889354638711094,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,5,"37,1",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
41,7030299856924077,0,0,0,0,0,0,1,0,0,0,,0,0,3,0,0,0,12,0,5,"65,12",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
42,5932098810835313,1,4,0,0,0,0,1,1,0,0,,2,10,2,1,0,22,1,1,10,"138,37",,Ciências Sociais Aplicadas,Campus Mata Sul,Campus Mata Sul
43,705004830529708,3,0,0,0,0,0,0,0,0,0,,2,1,2,7,0,0,0,0,8,"76,65",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
44,4026900571632456,2,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,1,"16,15",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
45,8662083874017701,24,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,2,11,4,"114,54",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
46,3367635004197819,25,10,4,4,0,0,4,4,0,0,,11,0,0,0,0,0,8,1,29,"292,56",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
47,1082536271592926,7,0,0,3,0,0,2,0,0,0,,0,0,7,0,0,0,6,5,4,"95,48",,Ciências da Saúde,Campus Garanhuns,Campus Garanhuns
48,8844555807382139,10,0,10,6,0,2,0,0,1,0,,0,0,5,16,0,0,13,8,13,"263,32",,Ciências Humanas,Campus Petrolina,Campus Petrolina
49,1032143706575048,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,"41,53",,Ciências da Saúde,Campus Serra Talhada,Campus Serra Talhada
50,4626058435026904,7,0,4,2,6,2,1,0,0,0,1,0,0,0,0,0,0,2,1,13,"188,68",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
51,"9,85911763008006E+015",0,0,0,1,0,0,0,0,0,0,,2,0,3,0,0,0,0,0,29,"195,34",,Ciências da Saúde,Pronto Socorro Cardiológico de Pernambuco,Pronto Socorro Cardiológico de Pernambuco
52,1002769763521928,10,1,0,0,0,0,0,1,0,0,,8,0,0,0,0,0,5,4,13,"86,44",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
53,245597908831634,13,2,0,0,0,0,0,1,0,0,,8,3,27,0,0,0,4,2,24,"255,17",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
54,"9,99780400508198E+015",1,2,3,1,3,2,1,1,1,0,1,2,0,0,0,0,0,1,0,74,"559,95",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
55,7286734462024652,12,0,8,2,5,12,0,0,1,0,,0,4,11,0,0,0,14,1,16,"351,96",,"Linguística, Letras e Artes",Campus Mata Norte,Campus Mata Norte
56,"9,85785056861819E+015",4,0,6,2,1,5,0,0,0,0,,0,3,3,1,0,0,15,5,27,"307,24",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
57,"9,07389609125083E+015",2,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,0,15,13,3,"71,5",,Ciências Exatas e da Terra,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
58,6293444890871058,0,0,4,0,5,3,0,0,2,0,1,0,0,0,0,0,0,5,1,7,"130,63",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
59,6001672724993794,18,0,0,5,0,2,0,1,1,0,,0,0,2,2,0,0,0,3,6,"136,63",,Ciências Humanas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
60,189842585985244,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,"30,44",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
61,4942609302112746,15,2,8,2,5,8,2,0,1,1,1,2,0,1,38,1,14,6,2,27,"446,18",,Ciências Exatas e da Terra,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
62,5100736789823526,3,0,1,1,1,3,0,0,2,1,,0,0,1,0,0,0,3,2,13,"157,31",,Ciências Biológicas,Campus Mata Norte,Campus Mata Norte
63,7463703912356626,6,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,26,0,"23,16",,Ciências Sociais Aplicadas,Faculdade de Ciências da Administração de Pernambuco,Faculdade de Ciências da Administração de Pernambuco
64,4930064350445706,13,0,0,4,0,0,0,0,0,0,,0,0,2,4,0,0,4,9,12,"155,82",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
65,8334912045931709,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,2,"18,64",,Ciências Sociais Aplicadas,Campus Salgueiro,Campus Salgueiro
66,8241347498919461,3,0,0,0,0,0,0,0,0,0,,0,1,2,1,0,0,3,2,6,"70,74",,Ciências Humanas,Campus Petrolina,Campus Petrolina
67,5169338533705053,3,0,0,0,0,0,0,0,0,0,,0,1,2,1,0,0,0,2,2,"36,2",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
68,4120835876129002,2,7,0,0,0,0,0,0,0,0,,1,1,2,1,0,0,0,2,2,"46,93",,Ciências Humanas,Campus Petrolina,Campus Petrolina
69,696336067992691,6,0,0,0,0,0,0,0,0,0,,0,0,3,1,0,0,0,2,2,"41,13",,Ciências Humanas,Campus Petrolina,Campus Petrolina
70,8832917280090140,14,0,0,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,3,10,"93,8",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
71,2202813637204730,8,13,0,0,0,0,0,0,0,0,,1,0,15,3,0,0,0,3,13,"190,98",,Ciências Humanas,Campus Petrolina,Campus Petrolina
72,7326008990043247,23,0,10,5,0,5,0,0,0,0,1,0,18,20,7,0,0,14,12,20,"488,19",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
73,4260058179425238,34,0,2,2,0,3,2,0,0,0,,0,1,1,0,0,0,9,3,22,"290,43",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
74,4382449163495398,3,0,0,2,0,0,2,0,0,1,,8,0,0,0,0,0,1,1,21,"123,28",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
75,2320828405348764,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,2,"20,49",,Ciências da Saúde,Centro Universitário Integrado de Saúde Amaury de Medeiros,Centro Universitário Integrado de Saúde Amaury de Medeiros
76,3726843963782567,0,1,2,1,1,2,0,0,0,0,,0,0,2,0,0,1,7,2,10,"115,05",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
77,8587751088772760,2,0,2,2,0,3,3,0,0,0,,4,0,1,0,0,0,7,0,17,"153,2",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
78,5592615099514539,5,1,0,0,0,0,0,0,0,0,,3,0,1,0,0,0,1,7,13,"90,07",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
79,118362487473134,1,0,0,0,0,0,0,0,0,1,,3,0,4,0,0,0,18,10,19,157,,Ciências da Saúde,Campus Serra Talhada,Campus Serra Talhada
80,8229593768514685,0,5,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,3,"38,07",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
81,187449048159444,13,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,9,6,"95,66",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
82,6712807862110843,28,5,0,0,0,0,0,1,2,0,,7,1,9,3,0,0,8,3,24,"265,47",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
83,449463456141164,35,0,0,0,0,0,0,0,0,0,,10,1,14,4,0,0,21,19,20,"272,31",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
84,3789493569425093,16,0,8,0,0,0,0,0,0,0,,0,1,4,0,0,0,1,0,6,"137,93",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
85,515617558406443,14,0,0,0,0,0,1,0,3,1,,4,0,4,2,0,2,22,12,24,"253,02",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
86,6029612731425372,16,0,12,3,0,3,8,1,0,0,,5,4,28,10,0,0,21,16,32,"479,26",licença maternidade,Ciências Humanas,Campus Petrolina,Campus Petrolina
87,2307104834080116,3,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,14,"110,4",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
88,8401844094233460,2,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,0,1,2,"28,22",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
89,3670203950994403,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,"43,59",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
90,5802503758033757,11,0,4,6,0,1,6,2,1,1,1,0,0,7,20,0,0,10,1,17,"295,31",,Ciências Exatas e da Terra,Campus Mata Norte,Campus Mata Norte
91,788548123321981,5,0,5,7,0,3,5,0,0,0,1,5,8,8,2,6,0,14,7,32,"458,45",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
92,7570123644599716,9,0,1,2,0,0,0,0,1,0,,0,3,0,1,0,0,11,5,11,"156,31",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
93,4816181141625565,7,1,6,3,1,5,0,0,0,0,,2,2,7,1,0,0,10,2,20,"256,5",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
94,5599417753514014,0,0,0,0,0,0,3,0,0,0,,0,0,0,0,0,0,2,1,0,"11,96",,Ciências Biológicas,Campus Petrolina,Campus Petrolina
95,6629590817606102,32,0,0,0,0,0,1,0,0,0,,5,0,10,0,0,0,2,3,16,"200,13",,Ciências da Saúde,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
96,1797690171713869,0,0,0,0,2,1,2,0,1,0,,3,0,4,0,0,0,0,0,35,"255,7",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
97,2321302608845255,9,8,0,0,0,0,3,0,0,0,,0,0,1,3,0,0,0,2,2,"82,23",,"Linguística, Letras e Artes",Campus Petrolina,Campus Petrolina
98,8091621636430108,5,0,6,5,0,2,1,0,0,0,,0,6,9,0,0,0,12,5,20,"290,21",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
99,6497912156470566,10,0,0,0,0,0,0,0,0,0,,0,2,2,1,0,0,10,9,3,"89,27",,Ciências Sociais Aplicadas,Campus Arcoverde,Campus Arcoverde
100,4496463696654444,12,0,1,0,0,0,0,0,0,0,,1,0,2,0,0,0,8,3,13,"137,86",,Ciências da Saúde,Escola Superior de Educação Física,Escola Superior de Educação Física
101,7044038214280898,9,9,0,0,0,0,0,0,0,0,,1,0,15,0,0,0,0,6,4,"109,32",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
102,5571209011775343,2,0,2,0,2,0,0,0,0,0,,6,0,2,0,0,0,0,0,21,"146,08",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
103,4532757895019755,10,3,0,1,0,0,0,2,0,0,,1,1,2,0,0,0,7,3,30,"241,94",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
104,6060534833080549,16,1,0,4,0,0,0,0,0,0,,4,0,7,0,0,0,4,3,17,"178,64",,Ciências Humanas,Campus Petrolina,Campus Petrolina
105,4131223647066681,0,2,0,1,0,2,0,0,0,0,,0,0,0,0,0,0,12,0,7,"96,26",,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
106,5633759906659634,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,Ciências da Saúde,Faculdade de Ciências Médicas de Pernambuco,Faculdade de Ciências Médicas de Pernambuco
107,2323304598020450,11,0,0,0,0,0,1,0,0,0,,0,2,2,0,0,0,10,3,5,"108,48",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
108,7862098012857553,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,5,"40,64",,Ciências Exatas e da Terra,Campus Surubim,Campus Surubim
109,5395849538049989,14,2,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,2,"69,59",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
110,3065241440153910,0,0,0,0,0,0,0,0,0,0,,0,2,4,0,0,0,0,0,3,"38,19",,"Linguística, Letras e Artes",Campus Petrolina,Campus Petrolina
111,5112865759580239,2,0,0,0,0,0,0,0,0,0,,0,0,8,0,0,0,6,15,7,"82,63",,Ciências Biológicas,Campus Petrolina,Campus Petrolina
112,763899636893801,0,0,0,0,0,0,1,0,0,0,,0,0,2,0,0,0,0,0,17,"132,56",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
113,4832005457145655,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,1,"8,25",,Multidisciplinar,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
114,3304685448889789,6,0,5,3,0,1,0,0,1,0,,0,0,4,0,0,0,8,1,7,"136,4",,Ciências Biológicas,Campus Petrolina,Campus Petrolina
115,2812790850478821,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,1,"12,53",,Ciências Humanas,Campus Petrolina,Campus Petrolina
116,3808888967301263,25,0,16,4,0,1,1,0,0,0,,26,0,41,47,0,0,21,9,56,"605,21",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
117,187435386283637,4,0,0,0,0,0,0,0,0,0,,10,1,6,0,0,0,7,0,54,"312,93",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
118,3002913768267662,9,5,4,2,1,1,0,0,0,0,,0,1,3,0,0,0,6,0,2,"112,29",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
119,3033535880538637,1,0,0,0,0,0,0,0,0,0,,1,0,2,9,0,0,0,0,15,"127,58",,Ciências Exatas e da Terra,Campus Garanhuns,Campus Garanhuns
120,8076396801743710,10,4,0,0,0,0,0,0,0,0,,0,0,5,0,0,0,4,50,3,"81,33",,Ciências Sociais Aplicadas,Campus Mata Sul,Campus Mata Sul
121,3022328816415300,0,0,0,0,0,0,0,0,0,0,,0,0,1,3,0,0,4,1,1,"23,28",,Multidisciplinar,Campus Garanhuns,Campus Garanhuns
122,804375840636282,7,0,0,0,0,0,2,0,0,0,,0,0,2,13,0,0,0,4,7,"101,82",licença maternidade,Ciências Exatas e da Terra,Campus Caruaru,Campus Caruaru
123,5335302581548703,0,0,4,1,1,2,0,0,0,0,,8,0,0,0,0,0,1,0,28,"177,54",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
124,5544280986311367,15,13,0,2,0,0,0,0,0,0,,8,0,1,0,0,0,11,2,36,"289,55",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
125,1416884886516619,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,5,2,6,"46,35",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
126,4514740366790714,12,0,0,0,0,0,0,0,0,0,,0,0,0,2,3,0,1,0,1,"84,31",,Engenharias,Escola Politécnica de Pernambuco,Escola Politécnica de Pernambuco
127,3313997968136136,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,1,0,0,4,"35,91",,Ciências Exatas e da Terra,Campus Garanhuns,Campus Garanhuns
128,5162383049547519,4,1,1,2,0,0,1,0,0,0,,0,0,4,1,0,0,9,0,6,"95,61",,Ciências Humanas,Campus Garanhuns,Campus Garanhuns
129,2183864514413741,8,0,10,4,0,2,1,0,0,0,,0,8,7,14,0,0,9,6,15,"294,51",,Ciências Humanas,Campus Mata Norte,Campus Mata Norte
130,5741654149782775,63,0,0,1,0,0,2,0,0,0,,5,0,14,0,0,0,2,2,31,"418,88",,Ciências Sociais Aplicadas,Campus Salgueiro,Campus Salgueiro
131,4578456189518357,18,0,5,6,0,0,0,0,0,0,,0,5,19,23,0,0,10,9,7,"273,69",,Ciências Humanas,Campus Petrolina,Campus Petrolina
132,4180197877795283,4,0,8,2,0,0,2,2,0,0,,18,0,1,0,0,0,9,0,36,211,,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
133,6216171738557034,13,0,3,2,2,3,0,0,0,0,,1,2,2,0,0,0,15,9,25,"287,39",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
134,6194257274936263,14,0,6,1,0,2,1,0,0,0,,6,0,1,0,0,0,9,1,25,"233,62",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
135,2716979491719617,7,1,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,14,3,"50,18",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
136,1185370087951081,7,3,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,2,5,"74,18",,Ciências da Saúde,Campus Petrolina,Campus Petrolina
137,7371770805571855,4,8,0,0,0,1,4,1,0,1,,3,0,1,0,0,0,6,0,39,"305,29",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
138,1170471698880208,6,0,4,1,0,4,1,0,0,0,1,3,4,14,23,0,0,6,0,26,"344,95",,Ciências Biológicas,Instituto de Ciências Biológicas,Instituto de Ciências Biológicas
139,5150035762463304,1,0,0,0,0,0,2,0,1,2,,0,0,0,0,0,0,2,0,2,"33,22",,Ciências da Saúde,Campus Arcoverde,Campus Arcoverde
140,5370039475929029,50,28,8,5,0,0,2,3,0,0,,14,2,4,28,0,0,9,3,82,"842,86",,Ciências Sociais Aplicadas,Campus Salgueiro,Campus Salgueiro
141,68635489527393,2,0,6,2,7,4,0,0,0,0,,7,0,0,0,0,0,9,0,26,"235,92",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
142,7543117866094322,19,9,0,0,0,0,0,0,0,0,,1,1,3,0,0,0,5,4,26,"266,45",,Ciências da Saúde,Faculdade de Enfermagem Nossa Senhora das Graças,Faculdade de Enfermagem Nossa Senhora das Graças
143,619214588915997,19,0,0,2,0,0,0,0,0,0,,0,5,3,1,0,0,8,3,12,"202,07",,Ciências da Saúde,Campus Garanhuns,Campus Garanhuns
144,7516717983803034,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,"6,08",,Ciências Sociais Aplicadas,Campus Arcoverde,Campus Arcoverde
145,3431709795441810,6,4,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,2,5,"69,61",,"Linguística, Letras e Artes",Campus Petrolina,Campus Petrolina
146,1517739766351645,10,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,14,3,6,"107,55",,Ciências da Saúde,Faculdade de Odontologia de Pernambuco,Faculdade de Odontologia de Pernambuco
